ID,command,encrypted_cmd
4681,{'axes': {'0': 0.73077392578125, '1': 0.13067626953125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},1617f95a3d2f610e63695b273a34837a72b8158cb6b7535ed602525b25ef5dccba95e8aaaa331ce09f612e1577
4681,{'axes': {'0': 0.73077392578125, '1': 0.13067626953125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},1617f95a3d2f610e63695b273a34837a72b8158cb6b7535ed602525b25ef5dccba95e8aaaa331ce09f612e1577
4686,{'axes': {'0': 0.090301513671875, '1': 0.05035400390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},69b45602d280e0450db3380b19a8ecdda3350abd73050cb4d998f9da3c558bcac2b76e6234bf57a23e34f95af7
4686,{'axes': {'0': 0.090301513671875, '1': 0.05035400390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},69b45602d280e0450db3380b19a8ecdda3350abd73050cb4d998f9da3c558bcac2b76e6234bf57a23e34f95af7
4689,{'axes': {'0': -1.0, '1': -0.047515869140625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},907212f52512dfa9ecce10a45aa6a206b7bd4b82ccca282ca86096e58b0cae8c4854f020595aecda47f6202074
4689,{'axes': {'0': -1.0, '1': -0.047515869140625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},907212f52512dfa9ecce10a45aa6a206b7bd4b82ccca282ca86096e58b0cae8c4854f020595aecda47f6202074
4693,{'axes': {'0': -1.0, '1': 0.0560302734375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cbcbfc226a23763eebcd01efe62f0e4e1d0a6a2c2988374561600edd4923022d2d7551ae43ae364b41341b471b
4693,{'axes': {'0': -1.0, '1': 0.0560302734375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cbcbfc226a23763eebcd01efe62f0e4e1d0a6a2c2988374561600edd4923022d2d7551ae43ae364b41341b471b
4698,{'axes': {'0': -0.57611083984375, '1': 0.38262939453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b7a5ccf548d4a6f5426ab07caef6147a09aa1f4f4d50621edacf7be82952c1fa708ef47ad15994b36a1e075481
4698,{'axes': {'0': -0.57611083984375, '1': 0.38262939453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b7a5ccf548d4a6f5426ab07caef6147a09aa1f4f4d50621edacf7be82952c1fa708ef47ad15994b36a1e075481
4702,{'axes': {'0': -0.734832763671875, '1': 0.006103515625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b381553477c485ccede9735b66d5aae61e397863a1c4bd2bfc1f99132743a40a75a0851f5806a9a5674cd5e8c1
4702,{'axes': {'0': -0.734832763671875, '1': 0.006103515625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b381553477c485ccede9735b66d5aae61e397863a1c4bd2bfc1f99132743a40a75a0851f5806a9a5674cd5e8c1
4706,{'axes': {'0': -1.0, '1': -0.1920166015625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a30c01d56f7c657774a956681910433be8bf992e815950d959113c0942cf3eb3ad9923d703f0b3d7a6d11b202b
4706,{'axes': {'0': -1.0, '1': -0.1920166015625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a30c01d56f7c657774a956681910433be8bf992e815950d959113c0942cf3eb3ad9923d703f0b3d7a6d11b202b
4710,{'axes': {'0': 0.0391845703125, '1': 0.04443359375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5d7bf153fefc67ea857c38f35394702fb40996a24fdf39877fa7feac0c8bd3b2c2910493289f08e40a2ef72816
4710,{'axes': {'0': 0.0391845703125, '1': 0.04443359375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5d7bf153fefc67ea857c38f35394702fb40996a24fdf39877fa7feac0c8bd3b2c2910493289f08e40a2ef72816
4714,{'axes': {'0': -1.0, '1': -0.13287353515625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de78debf51697551b79ce0ccd85174941ffb1290d00cb7549272cd66cf0aa7ca82dc2910f014ca34fdbaba4094
4714,{'axes': {'0': -1.0, '1': -0.13287353515625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de78debf51697551b79ce0ccd85174941ffb1290d00cb7549272cd66cf0aa7ca82dc2910f014ca34fdbaba4094
4718,{'axes': {'0': -0.88330078125, '1': -0.015411376953125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5dc9b9aeffd8c4a5742711f8d04e4ec73d8aec8fac84f1397cb81ff2bf8f1b5f23a42f9d353d4df75482801b5b
4718,{'axes': {'0': -0.88330078125, '1': -0.015411376953125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5dc9b9aeffd8c4a5742711f8d04e4ec73d8aec8fac84f1397cb81ff2bf8f1b5f23a42f9d353d4df75482801b5b
4722,{'axes': {'0': -1.0, '1': -0.20068359375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},56b0976945242a4192a20d09c018484ad635a7872f7e46a4f94631ee0b2212f4aa2d8119a040a6befe225d9438
4722,{'axes': {'0': -1.0, '1': -0.20068359375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},56b0976945242a4192a20d09c018484ad635a7872f7e46a4f94631ee0b2212f4aa2d8119a040a6befe225d9438
4727,{'axes': {'0': -1.0, '1': -0.20068359375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},56b0976945242a4192a20d09c018484ad635a7872f7e46a4f94631ee0b2212f4aa2d8119a040a6befe225d9438
4731,{'axes': {'0': -0.2689208984375, '1': 0.0255126953125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},65c01b764fcb46b60cbfa45b9ba52f5e0b64b3d64d2efc2fb2823d46bbaac950161e6f566b035eee5d93dc39fa
4731,{'axes': {'0': -0.2689208984375, '1': 0.0255126953125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},65c01b764fcb46b60cbfa45b9ba52f5e0b64b3d64d2efc2fb2823d46bbaac950161e6f566b035eee5d93dc39fa
4735,{'axes': {'0': -1.0, '1': -0.06298828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},380fd8052d1b889b3f55e24d548427fb6007df163c225b27fe836428bc0effb489eb49309df6a3b778e5395098
4735,{'axes': {'0': -1.0, '1': -0.06298828125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},380fd8052d1b889b3f55e24d548427fb6007df163c225b27fe836428bc0effb489eb49309df6a3b778e5395098
4739,{'axes': {'0': -1.0, '1': -0.07977294921875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8ca4a8b6e0d22e6b09a9276a5ac56e30a2eb3a48d4c3823ad26c8546f325845a9e10a55f5b6d0c66d0efc973df
4739,{'axes': {'0': -1.0, '1': -0.07977294921875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8ca4a8b6e0d22e6b09a9276a5ac56e30a2eb3a48d4c3823ad26c8546f325845a9e10a55f5b6d0c66d0efc973df
4743,{'axes': {'0': -1.0, '1': -0.083282470703125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},47754e6affedb51fc26e7834584b2eacbc9875dd183ab1316e0a8648ac0b8d1618012134fb69f0058787da9451
4743,{'axes': {'0': -1.0, '1': -0.083282470703125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},47754e6affedb51fc26e7834584b2eacbc9875dd183ab1316e0a8648ac0b8d1618012134fb69f0058787da9451
4747,{'axes': {'0': -0.501434326171875, '1': -0.034698486328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d78fb8ef15660f062754326983ed54b8d3598aa9db1936622b10ba44124f9e92992a677e4b574fbdd84a7e6615
4747,{'axes': {'0': -0.501434326171875, '1': -0.034698486328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d78fb8ef15660f062754326983ed54b8d3598aa9db1936622b10ba44124f9e92992a677e4b574fbdd84a7e6615
4751,{'axes': {'0': 0.0714111328125, '1': 0.02044677734375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3f058c1ae6b633a6e64ab6b8d2214264279717c34bc13148e3e88b0f7e979e115501b85d7bfc09c6538f4cc416
4751,{'axes': {'0': 0.0714111328125, '1': 0.02044677734375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3f058c1ae6b633a6e64ab6b8d2214264279717c34bc13148e3e88b0f7e979e115501b85d7bfc09c6538f4cc416
4756,{'axes': {'0': 0.0992431640625, '1': 0.017242431640625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dc9e23f9e734be7f26416cf500e123915aec656db911fa18d1aa3f2d3fd1376d37ed0374cd7bcfdf614d7443ae
4756,{'axes': {'0': 0.0992431640625, '1': 0.017242431640625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dc9e23f9e734be7f26416cf500e123915aec656db911fa18d1aa3f2d3fd1376d37ed0374cd7bcfdf614d7443ae
4760,{'axes': {'0': -0.280548095703125, '1': 0.0108642578125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c01cc0e8273f001742804bbaa53b6bc578b8726125936e9d85744e32ef222ab9ad9859626ebc10fe108183a97a
4760,{'axes': {'0': -0.280548095703125, '1': 0.0108642578125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c01cc0e8273f001742804bbaa53b6bc578b8726125936e9d85744e32ef222ab9ad9859626ebc10fe108183a97a
4764,{'axes': {'0': -0.171142578125, '1': 0.04803466796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},eefc7d8d5126dccb0740cb6fe7c8deee7e8d7e30c93ddfbb1effcdff85d52a54a2237557c4deef2666111b3f50
4764,{'axes': {'0': -0.171142578125, '1': 0.04803466796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},eefc7d8d5126dccb0740cb6fe7c8deee7e8d7e30c93ddfbb1effcdff85d52a54a2237557c4deef2666111b3f50
4768,{'axes': {'0': -0.6058349609375, '1': -0.00506591796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},08ffb2eb4002faa290887048e4a4d534cabef8ecf9a17d464d406f5f31a0e0cb02f8aa7aa2fc0adb2d7d0eb378
4768,{'axes': {'0': -0.6058349609375, '1': -0.00506591796875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},08ffb2eb4002faa290887048e4a4d534cabef8ecf9a17d464d406f5f31a0e0cb02f8aa7aa2fc0adb2d7d0eb378
4772,{'axes': {'0': 0.027984619140625, '1': 0.04608154296875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},04ba2253785e130fe3eed593d41e7551cad4857fcd6359c5bceff930587feb947ce4c9e326c33929dabf31b01f
4772,{'axes': {'0': 0.027984619140625, '1': 0.04608154296875, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},04ba2253785e130fe3eed593d41e7551cad4857fcd6359c5bceff930587feb947ce4c9e326c33929dabf31b01f
4776,{'axes': {'0': -1.0, '1': -0.167816162109375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9318bdc60f874ea5d6b01ef39b0363cf309036c727d59779e86d35838ee1a5605fce2c7ef6989f7f43bcd057ab
4776,{'axes': {'0': -1.0, '1': -0.167816162109375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9318bdc60f874ea5d6b01ef39b0363cf309036c727d59779e86d35838ee1a5605fce2c7ef6989f7f43bcd057ab
4780,{'axes': {'0': -0.020172119140625, '1': 0.024200439453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2318fa59741f374df6129dc9ab3e742ef3df96f02fda5fcfb7c601f3b79b31d8d435faa16953140427b724ed73
4780,{'axes': {'0': -0.020172119140625, '1': 0.024200439453125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2318fa59741f374df6129dc9ab3e742ef3df96f02fda5fcfb7c601f3b79b31d8d435faa16953140427b724ed73
4784,{'axes': {'0': -0.00189208984375, '1': 0.035400390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8c66b62afe67ab2938e788e137cd92e2bed2fca88f1f37a598d605ea1b12b295d5320c49fcb4422436e207ba3a
4784,{'axes': {'0': -0.00189208984375, '1': 0.035400390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8c66b62afe67ab2938e788e137cd92e2bed2fca88f1f37a598d605ea1b12b295d5320c49fcb4422436e207ba3a
4789,{'axes': {'0': -0.00189208984375, '1': 0.035400390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8c66b62afe67ab2938e788e137cd92e2bed2fca88f1f37a598d605ea1b12b295d5320c49fcb4422436e207ba3a
4793,{'axes': {'0': -0.00189208984375, '1': 0.035400390625, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8c66b62afe67ab2938e788e137cd92e2bed2fca88f1f37a598d605ea1b12b295d5320c49fcb4422436e207ba3a
4797,{'axes': {'0': 0.999969482421875, '1': -0.202178955078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},adf81c087fc9a231aa5cfb778f82a770e1384d493ece5461b8c22670bd74bf3b7e0bdb927919e5a982bde10cb2
4797,{'axes': {'0': 0.999969482421875, '1': -0.202178955078125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},adf81c087fc9a231aa5cfb778f82a770e1384d493ece5461b8c22670bd74bf3b7e0bdb927919e5a982bde10cb2
4801,{'axes': {'0': 0.084930419921875, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a3944cb08dd875a4a4216777e41aae0cffb4e0624279cbb1f164a885457e0e7b7376a66b52cd1b786455bd6d58
4801,{'axes': {'0': 0.084930419921875, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a3944cb08dd875a4a4216777e41aae0cffb4e0624279cbb1f164a885457e0e7b7376a66b52cd1b786455bd6d58
4805,{'axes': {'0': 0.084930419921875, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a3944cb08dd875a4a4216777e41aae0cffb4e0624279cbb1f164a885457e0e7b7376a66b52cd1b786455bd6d58
4809,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},72e17afd00bc93133d0f8a1fefed5daa86dff4ac9a14492655912777e6f1dee5234aeffca04204c2c354f468cd
4809,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},72e17afd00bc93133d0f8a1fefed5daa86dff4ac9a14492655912777e6f1dee5234aeffca04204c2c354f468cd
4813,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a8caf8bf3642da560506ad96fdf7285f92efbb8554654cafcbd14a08b1368c2eac2dc89f3509d95ba5f9562446
4813,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a8caf8bf3642da560506ad96fdf7285f92efbb8554654cafcbd14a08b1368c2eac2dc89f3509d95ba5f9562446
4817,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},df893e5a5ce80d3a79413c7366103a6b026cbbd0c32656528d2e99efd5868bef9516fe23840dfbdde1aaaed7d6
4817,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},df893e5a5ce80d3a79413c7366103a6b026cbbd0c32656528d2e99efd5868bef9516fe23840dfbdde1aaaed7d6
4821,{'axes': {'0': 0.082122802734375, '1': 0.030792236328125, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},df893e5a5ce80d3a79413c7366103a6b026cbbd0c32656528d2e99efd5868bef9516fe23840dfbdde1aaaed7d6
4825,{'axes': {'0': 0.099884033203125, '1': 0.039642333984375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6da5e452e7e23c605f353d3a68ea0d16676291ed6d650c3821e1c4d878ce8978eec2be86811ebd07e27f2f1eea
4825,{'axes': {'0': 0.099884033203125, '1': 0.039642333984375, '2': -1.0, '3': 0.06011962890625, '4': 0.0284423828125, '5': -1.0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6da5e452e7e23c605f353d3a68ea0d16676291ed6d650c3821e1c4d878ce8978eec2be86811ebd07e27f2f1eea
